Extracted_Code,fat.,Airport Code,longitude,latitude,id,station,elevation,CDSD,CLDD,DP1X,DT00,DX90,DYHF,DYTS,EMSN,EMXP,PRCP,SNOW,WSFG
ARN,5,ARN,18.0,60.0,1328737,SWE00139314,10.0,,,2.0,,,,,,34.0,555.0,,
ARN,5,ARN,18.0,60.0,1328738,SWE00139314,10.0,,,0.0,,,,,,25.1,551.5,,
ARN,5,ARN,18.0,60.0,1328739,SWE00139314,10.0,,,2.0,,,,,,31.1,598.4,,
ARN,5,ARN,18.0,60.0,1328740,SWE00139314,10.0,,,1.0,,,,,,27.5,460.3,,
ARN,5,ARN,18.0,60.0,1328741,SWE00139314,10.0,,,1.0,,,,,,51.2,783.3,,
ARN,5,ARN,18.0,60.0,1328742,SWE00139314,10.0,,,1.0,,,,,,27.2,488.6,,
ARN,5,ARN,18.0,60.0,1328743,SWE00139314,10.0,,,4.0,,,,,,63.3,675.3,,
ARN,5,ARN,18.0,60.0,1328744,SWE00139314,10.0,,,3.0,,,,,,45.2,588.5,,
ARN,5,ARN,18.0,60.0,1328745,SWE00139314,10.0,,,3.0,,,,,,31.8,842.7,,
ARN,5,ARN,18.0,60.0,1338208,SWE00139062,15.0,,,3.0,,,,,,70.1,713.8,,
ARN,5,ARN,18.0,60.0,1338209,SWE00139062,15.0,,,1.0,,,,,,35.0,578.5,,
ARN,5,ARN,18.0,60.0,1338210,SWE00139062,15.0,,,1.0,,,,,,25.5,521.9,,
ARN,5,ARN,18.0,60.0,1338211,SWE00139062,15.0,,,1.0,,,,,,26.6,429.4,,
ARN,5,ARN,18.0,60.0,1338212,SWE00139062,15.0,,,0.0,,,,,,17.9,345.9,,
ARN,5,ARN,18.0,60.0,1338213,SWE00139062,15.0,,,2.0,,,,,,31.5,491.7,,
ARN,5,ARN,18.0,60.0,1338214,SWE00139062,15.0,,,1.0,,,,,,41.0,526.0,,
ARN,5,ARN,18.0,60.0,1338215,SWE00139062,15.0,,,1.0,,,,,,32.2,583.9,,
ARN,5,ARN,18.0,60.0,1338216,SWE00139062,15.0,,,1.0,,,,,,35.0,500.2,,
ARN,5,ARN,18.0,60.0,1338217,SWE00139062,15.0,,,1.0,,,,,,30.2,390.5,,
ARN,5,ARN,18.0,60.0,1338218,SWE00139062,15.0,,,0.0,,,,,,18.7,456.8,,
ARN,5,ARN,18.0,60.0,1338219,SWE00139062,15.0,,,0.0,,,,,,21.0,389.8,,
ARN,5,ARN,18.0,60.0,1338220,SWE00139062,15.0,,,1.0,,,,,,31.5,368.7,,
ARN,5,ARN,18.0,60.0,1338221,SWE00139062,15.0,,,1.0,,,,,,27.9,487.3,,
ARN,5,ARN,18.0,60.0,1338222,SWE00139062,15.0,,,1.0,,,,,,27.7,642.5,,
ARN,5,ARN,18.0,60.0,1338223,SWE00139062,15.0,,,0.0,,,,,,16.7,396.1,,
ARN,5,ARN,18.0,60.0,1338224,SWE00139062,15.0,,,2.0,,,,,,31.7,466.9,,
ARN,5,ARN,18.0,60.0,1338225,SWE00139062,15.0,,,3.0,,,,,,38.0,613.7,,
ARN,5,ARN,18.0,60.0,1338226,SWE00139062,15.0,,,1.0,,,,,,25.4,479.8,,
ARN,5,ARN,18.0,60.0,1338227,SWE00139062,15.0,,,1.0,,,,,,26.6,553.3,,
ARN,5,ARN,18.0,60.0,1338228,SWE00139062,15.0,,,3.0,,,,,,45.5,668.7,,
ARN,5,ARN,18.0,60.0,1338229,SWE00139062,15.0,,,1.0,,,,,,30.6,569.1,,
ARN,5,ARN,18.0,60.0,1338230,SWE00139062,15.0,,,0.0,,,,,,25.0,488.8,,
ARN,5,ARN,18.0,60.0,1338231,SWE00139062,15.0,,,1.0,,,,,,34.0,525.8,,
ARN,5,ARN,18.0,60.0,1338232,SWE00139062,15.0,,,0.0,,,,,,17.5,554.7,,
ARN,5,ARN,18.0,60.0,1338233,SWE00139062,15.0,,,0.0,,,,,,23.1,542.2,,
ARN,5,ARN,18.0,60.0,1338234,SWE00139062,15.0,,,2.0,,,,,,55.0,608.6,,
ARN,5,ARN,18.0,60.0,1338235,SWE00139062,15.0,,,1.0,,,,,,28.5,525.9,,
ARN,5,ARN,18.0,60.0,1338236,SWE00139062,15.0,,,3.0,,,,,,29.0,600.2,,
ARN,5,ARN,18.0,60.0,1338237,SWE00139062,15.0,,,0.0,,,,,,25.1,440.2,,
ARN,5,ARN,18.0,60.0,1338238,SWE00139062,15.0,,,1.0,,,,,,29.4,656.2,,
ARN,5,ARN,18.0,60.0,1356423,SWE00139066,40.0,,,2.0,,,,,,27.2,516.4,,
ARN,5,ARN,18.0,60.0,1356424,SWE00139066,40.0,,,1.0,,,,,,42.8,740.7,,
ARN,5,ARN,18.0,60.0,1356425,SWE00139066,40.0,,,1.0,,,,,,44.0,535.0,,
ARN,5,ARN,18.0,60.0,1356426,SWE00139066,40.0,,,1.0,,,,,,27.0,512.6,,
ARN,5,ARN,18.0,60.0,1356427,SWE00139066,40.0,,,1.0,,,,,,37.5,667.4,,
ARN,5,ARN,18.0,60.0,1356428,SWE00139066,40.0,,,0.0,,,,,,24.3,584.8,,
ARN,5,ARN,18.0,60.0,1356429,SWE00139066,40.0,,,0.0,,,,,,19.5,457.8,,
ARN,5,ARN,18.0,60.0,1356430,SWE00139066,40.0,,,4.0,,,,,,40.5,825.6,,
ARN,5,ARN,18.0,60.0,1356431,SWE00139066,40.0,,,2.0,,,,,,50.0,628.1,,
ARN,5,ARN,18.0,60.0,1356432,SWE00139066,40.0,,,0.0,,,,,,19.2,377.5,,
ARN,5,ARN,18.0,60.0,1356433,SWE00139066,40.0,,,4.0,,,,,,35.2,741.3,,
ARN,5,ARN,18.0,60.0,1356434,SWE00139066,40.0,,,2.0,,,,,,40.0,630.5,,
ARN,5,ARN,18.0,60.0,1356435,SWE00139066,40.0,,,3.0,,,,,,27.0,641.4,,
ARN,5,ARN,18.0,60.0,1356436,SWE00139066,40.0,,,1.0,,,,,,27.5,526.9,,
ARN,5,ARN,18.0,60.0,1356437,SWE00139066,40.0,,,0.0,,,,,,23.0,514.2,,
ARN,5,ARN,18.0,60.0,1356438,SWE00139066,40.0,,,0.0,,,,,,12.5,383.3,,
ARN,5,ARN,18.0,60.0,1356439,SWE00139066,40.0,,,2.0,,,,,,37.3,528.4,,
ARN,5,ARN,18.0,60.0,1356440,SWE00139066,40.0,,,1.0,,,,,,32.4,495.8,,
ARN,5,ARN,18.0,60.0,1356441,SWE00139066,40.0,,,2.0,,,,,,37.0,669.0,,
ARN,5,ARN,18.0,60.0,1356442,SWE00139066,40.0,,,0.0,,,,,,24.1,401.3,,
ARN,5,ARN,18.0,60.0,1356443,SWE00139066,40.0,,,0.0,,,,,,23.1,473.1,,
ARN,5,ARN,18.0,60.0,1356444,SWE00139066,40.0,,,2.0,,,,,,44.7,654.0,,
ARN,5,ARN,18.0,60.0,1356445,SWE00139066,40.0,,,3.0,,,,,,34.1,535.0,,
ARN,5,ARN,18.0,60.0,1356446,SWE00139066,40.0,,,2.0,,,,,,38.1,624.6,,
ARN,5,ARN,18.0,60.0,1356447,SWE00139066,40.0,,,2.0,,,,,,30.7,694.3,,
ARN,5,ARN,18.0,60.0,1356448,SWE00139066,40.0,,,0.0,,,,,,24.4,674.9,,
ARN,5,ARN,18.0,60.0,1364964,SWE00138998,15.0,,,1.0,,,,,,34.5,445.4,,
ARN,5,ARN,18.0,60.0,1364965,SWE00138998,15.0,,,2.0,,,,,,76.0,775.4,,
ARN,5,ARN,18.0,60.0,1364966,SWE00138998,15.0,,,0.0,,,,,,23.4,524.4,,
ARN,5,ARN,18.0,60.0,1364967,SWE00138998,15.0,,,0.0,,,,,,25.3,537.0,,
ARN,5,ARN,18.0,60.0,1364968,SWE00138998,15.0,,,1.0,,,,,,31.2,690.6,,
ARN,5,ARN,18.0,60.0,1364969,SWE00138998,15.0,,,1.0,,,,,,35.5,594.7,,
ARN,5,ARN,18.0,60.0,1364970,SWE00138998,15.0,,,0.0,,,,,,21.2,463.3,,
ARN,5,ARN,18.0,60.0,1364971,SWE00138998,15.0,,,4.0,,,,,,32.0,784.8,,
ARN,5,ARN,18.0,60.0,1364972,SWE00138998,15.0,,,0.0,,,,,,24.5,426.6,,
ARN,5,ARN,18.0,60.0,1364973,SWE00138998,15.0,,,1.0,,,,,,30.0,444.7,,
ARN,5,ARN,18.0,60.0,1364974,SWE00138998,15.0,,,0.0,,,,,,19.2,361.6,,
ARN,5,ARN,18.0,60.0,1364975,SWE00138998,15.0,,,2.0,,,,,,29.5,547.4,,
ARN,5,ARN,18.0,60.0,1364976,SWE00138998,15.0,,,0.0,,,,,,22.5,518.9,,
ARN,5,ARN,18.0,60.0,1364977,SWE00138998,15.0,,,3.0,,,,,,36.0,627.0,,
ARN,5,ARN,18.0,60.0,1364978,SWE00138998,15.0,,,2.0,,,,,,40.5,613.6,,
ARN,5,ARN,18.0,60.0,1364979,SWE00138998,15.0,,,1.0,,,,,,31.8,420.3,,
ARN,5,ARN,18.0,60.0,1364980,SWE00138998,15.0,,,0.0,,,,,,21.8,482.3,,
ARN,5,ARN,18.0,60.0,1364981,SWE00138998,15.0,,,3.0,,,,,,41.0,444.2,,
ARN,5,ARN,18.0,60.0,1364982,SWE00138998,15.0,,,1.0,,,,,,33.2,498.7,,
ARN,5,ARN,18.0,60.0,1364983,SWE00138998,15.0,,,4.0,,,,,,34.0,668.6,,
ARN,5,ARN,18.0,60.0,1364984,SWE00138998,15.0,,,0.0,,,,,,17.5,359.2,,
ARN,5,ARN,18.0,60.0,1364985,SWE00138998,15.0,,,0.0,,,,,,20.0,432.0,,
ARN,5,ARN,18.0,60.0,1364986,SWE00138998,15.0,,,1.0,,,,,,48.1,575.4,,
ARN,5,ARN,18.0,60.0,1364987,SWE00138998,15.0,,,0.0,,,,,,25.1,582.7,,
ARN,5,ARN,18.0,60.0,1364988,SWE00138998,15.0,,,1.0,,,,,,39.9,640.3,,
ARN,5,ARN,18.0,60.0,1364989,SWE00138998,15.0,,,0.0,,,,,,20.0,549.3,,
ARN,5,ARN,18.0,60.0,1364990,SWE00138998,15.0,,,0.0,,,,,,24.3,394.4,,
ARN,5,ARN,18.0,60.0,1364991,SWE00138998,15.0,,,2.0,,,,,,39.7,545.9,,
ARN,5,ARN,18.0,60.0,1364992,SWE00138998,15.0,,,0.0,,,,,,19.1,585.0,,
ARN,5,ARN,18.0,60.0,1364993,SWE00138998,15.0,,,1.0,,,,,,26.1,544.6,,
ARN,5,ARN,18.0,60.0,1364994,SWE00138998,15.0,,,3.0,,,,,,39.5,610.0,,
ARN,5,ARN,18.0,60.0,1364995,SWE00138998,15.0,,,0.0,,,,,,23.7,478.7,,
ARN,5,ARN,18.0,60.0,1364996,SWE00138998,15.0,,,2.0,,,,,,45.8,596.7,,
ARN,5,ARN,18.0,60.0,1364997,SWE00138998,15.0,,,0.0,,,,,,23.5,403.8,,
ARN,5,ARN,18.0,60.0,1364998,SWE00138998,15.0,,,1.0,,,,,,36.6,570.5,,
ARN,5,ARN,18.0,60.0,1364999,SWE00138998,15.0,,,2.0,,,,,,32.6,552.2,,
ARN,5,ARN,18.0,60.0,1365000,SWE00138998,15.0,,,1.0,,,,,,29.3,584.3,,
ARN,5,ARN,18.0,60.0,1365001,SWE00138998,15.0,,,0.0,,,,,,25.1,590.5,,
ARN,5,ARN,18.0,60.0,1365002,SWE00138998,15.0,,,2.0,,,,,,28.8,436.4,,
ARN,5,ARN,18.0,60.0,1365003,SWE00138998,15.0,,,1.0,,,,,,27.0,529.9,,
ARN,5,ARN,18.0,60.0,1365004,SWE00138998,15.0,,,1.0,,,,,,28.7,668.7,,
ARN,5,ARN,18.0,60.0,1365005,SWE00138998,15.0,,,1.0,,,,,,26.7,552.6,,
ARN,5,ARN,18.0,60.0,1365006,SWE00138998,15.0,,,2.0,,,,,,35.8,598.5,,
ARN,5,ARN,18.0,60.0,1365007,SWE00138998,15.0,,,2.0,,,,,,44.9,573.1,,
ARN,5,ARN,18.0,60.0,1365008,SWE00138998,15.0,,,1.0,,,,,,34.2,539.0,,
ARN,5,ARN,18.0,60.0,1365009,SWE00138998,15.0,,,0.0,,,,,,19.7,503.3,,
ARN,5,ARN,18.0,60.0,1365010,SWE00138998,15.0,,,0.0,,,,,,20.0,501.2,,
ARN,5,ARN,18.0,60.0,1365011,SWE00138998,15.0,,,1.0,,,,,,37.7,534.0,,
ARN,5,ARN,18.0,60.0,1365012,SWE00138998,15.0,,,1.0,,,,,,34.8,551.1,,
ARN,5,ARN,18.0,60.0,1365013,SWE00138998,15.0,,,0.0,,,,,,25.2,545.8,,
ARN,5,ARN,18.0,60.0,1365014,SWE00138998,15.0,,,3.0,,,,,,44.1,649.4,,
ARN,5,ARN,18.0,60.0,1365015,SWE00138998,15.0,,,1.0,,,,,,34.9,547.7,,
ARN,5,ARN,18.0,60.0,1365016,SWE00138998,15.0,,,3.0,,,,,,47.0,581.3,,
ARN,5,ARN,18.0,60.0,1365017,SWE00138998,15.0,,,3.0,,,,,,32.1,510.2,,
ARN,5,ARN,18.0,60.0,1365018,SWE00138998,15.0,,,1.0,,,,,,35.1,718.9,,
ARN,5,ARN,18.0,60.0,1365019,SWE00138998,15.0,,,0.0,,,,,,17.8,449.2,,
ARN,5,ARN,18.0,60.0,1365020,SWE00138998,15.0,,,2.0,,,,,,32.6,604.9,,
ARN,5,ARN,18.0,60.0,1365021,SWE00138998,15.0,,,3.0,,,,,,26.7,696.2,,
ARN,5,ARN,18.0,60.0,1365022,SWE00138998,15.0,,,2.0,,,,,,30.7,446.3,,
ARN,5,ARN,18.0,60.0,1365023,SWE00138998,15.0,,,0.0,,,,,,17.7,553.9,,
ARN,5,ARN,18.0,60.0,1365024,SWE00138998,15.0,,,1.0,,,,,,37.7,471.9,,
ARN,5,ARN,18.0,60.0,1365105,SWE00171426,35.0,,,1.0,,,,,,31.5,644.0,,
ARN,5,ARN,18.0,60.0,1365106,SWE00171426,35.0,,,2.0,,,,,,45.0,555.8,,
ARN,5,ARN,18.0,60.0,1365107,SWE00171426,35.0,,,1.0,,,,,,26.1,400.7,,
ARN,5,ARN,18.0,60.0,1365108,SWE00171426,35.0,,,0.0,,,,,,22.3,507.2,,
ARN,5,ARN,18.0,60.0,1365109,SWE00171426,35.0,,,2.0,,,,,,28.8,595.3,,
ARN,5,ARN,18.0,60.0,1365110,SWE00171426,35.0,,,0.0,,,,,,16.0,552.4,,
ARN,5,ARN,18.0,60.0,1365111,SWE00171426,35.0,,,1.0,,,,,,32.4,406.9,,
ARN,5,ARN,18.0,60.0,1365112,SWE00171426,35.0,,,2.0,,,,,,29.6,565.1,,
ARN,5,ARN,18.0,60.0,1365113,SWE00171426,35.0,,,1.0,,,,,,61.0,483.9,,
ARN,5,ARN,18.0,60.0,1365114,SWE00171426,35.0,,,0.0,,,,,,18.0,604.1,,
ARN,5,ARN,18.0,60.0,1365115,SWE00171426,35.0,,,2.0,,,,,,33.0,516.3,,
ARN,5,ARN,18.0,60.0,1365116,SWE00171426,35.0,,,0.0,,,,,,16.1,532.5,,
ARN,5,ARN,18.0,60.0,1365117,SWE00171426,35.0,,,4.0,,,,,,49.5,740.4,,
ARN,5,ARN,18.0,60.0,1365118,SWE00171426,35.0,,,2.0,,,,,,33.7,597.8,,
ARN,5,ARN,18.0,60.0,1365119,SWE00171426,35.0,,,0.0,,,,,,24.0,457.1,,
ARN,5,ARN,18.0,60.0,1365120,SWE00171426,35.0,,,0.0,,,,,,23.7,716.9,,
ARN,5,ARN,18.0,60.0,1365121,SWE00171426,35.0,,,2.0,,,,,,38.6,682.1,,
ARN,5,ARN,18.0,60.0,1365122,SWE00171426,35.0,,,1.0,,,,,,30.0,517.5,,
ARN,5,ARN,18.0,60.0,1388622,SWE00139298,33.0,,,1.0,,,,,,33.1,587.1,,
ARN,5,ARN,18.0,60.0,1388623,SWE00139298,33.0,,,1.0,,,,,,48.6,625.9,,
ARN,5,ARN,18.0,60.0,1388624,SWE00139298,33.0,,,1.0,,,,,,30.2,501.7,,
ARN,5,ARN,18.0,60.0,1388625,SWE00139298,33.0,,,1.0,,,,,,29.2,565.5,,
ARN,5,ARN,18.0,60.0,1388626,SWE00139298,33.0,,,1.0,,,,,,26.0,527.7,,
ARN,5,ARN,18.0,60.0,1388627,SWE00139298,33.0,,,0.0,,,,,,18.2,507.6,,
ARN,5,ARN,18.0,60.0,1388628,SWE00139298,33.0,,,1.0,,,,,,34.4,773.4,,
ARN,5,ARN,18.0,60.0,1388629,SWE00139298,33.0,,,7.0,,,,,,41.4,708.7,,
ARN,5,ARN,18.0,60.0,1388630,SWE00139298,33.0,,,5.0,,,,,,33.1,651.2,,
ARN,5,ARN,18.0,60.0,1388631,SWE00139298,33.0,,,1.0,,,,,,38.3,520.5,,
ARN,5,ARN,18.0,60.0,1388632,SWE00139298,33.0,,,3.0,,,,,,41.2,826.2,,
ARN,5,ARN,18.0,60.0,1388633,SWE00139298,33.0,,,0.0,,,,,,22.5,538.1,,
ARN,5,ARN,18.0,60.0,1388634,SWE00139298,33.0,,,1.0,,,,,,93.4,556.7,,
ARN,5,ARN,18.0,60.0,1388635,SWE00139298,33.0,,,0.0,,,,,,25.2,598.6,,
ARN,5,ARN,18.0,60.0,1388636,SWE00139298,33.0,,,3.0,,,,,,31.0,583.1,,
ARN,5,ARN,18.0,60.0,1388637,SWE00139298,33.0,,,1.0,,,,,,48.3,679.9,,
ARN,5,ARN,18.0,60.0,1388638,SWE00139298,33.0,,,2.0,,,,,,73.5,522.1,,
ARN,5,ARN,18.0,60.0,1388639,SWE00139298,33.0,,,1.0,,,,,,34.0,702.5,,
ARN,5,ARN,18.0,60.0,1388640,SWE00139298,33.0,,,0.0,,,,,,23.8,592.3,,
ARN,5,ARN,18.0,60.0,1388641,SWE00139298,33.0,,,2.0,,,,,,43.0,579.9,,
ARN,5,ARN,18.0,60.0,1388642,SWE00139298,33.0,,,3.0,,,,,,37.9,635.9,,
ARN,5,ARN,18.0,60.0,1388643,SWE00139298,33.0,,,1.0,,,,,,30.6,770.3,,
ARN,5,ARN,18.0,60.0,1418090,SWE00139104,20.0,,,2.0,,,,,,34.0,414.7,,
ARN,5,ARN,18.0,60.0,1418091,SWE00139104,20.0,,,0.0,,,,,,24.0,637.3,,
ARN,5,ARN,18.0,60.0,1418092,SWE00139104,20.0,,,0.0,,,,,,20.8,497.6,,
ARN,5,ARN,18.0,60.0,1418093,SWE00139104,20.0,,,0.0,,,,,,21.8,487.3,,
ARN,5,ARN,18.0,60.0,1418094,SWE00139104,20.0,,,1.0,,,,,,46.3,608.0,,
ARN,5,ARN,18.0,60.0,1418095,SWE00139104,20.0,,,2.0,,,,,,46.2,657.1,,
ARN,5,ARN,18.0,60.0,1418096,SWE00139104,20.0,,,2.0,,,,,,34.1,687.2,,
ARN,5,ARN,18.0,60.0,1418097,SWE00139104,20.0,,,1.0,,,,,,30.1,479.7,,
ARN,5,ARN,18.0,60.0,1418098,SWE00139104,20.0,,,0.0,,,,,,19.7,387.9,,
ARN,5,ARN,18.0,60.0,1418099,SWE00139104,20.0,,,4.0,,,,,,38.6,779.0,,
ARN,5,ARN,18.0,60.0,1418100,SWE00139104,20.0,,,0.0,,,,,,24.8,648.8,,
ARN,5,ARN,18.0,60.0,1418101,SWE00139104,20.0,,,3.0,,,,,,39.2,651.8,,
ARN,5,ARN,18.0,60.0,1418102,SWE00139104,20.0,,,2.0,,,,,,45.0,634.6,,
ARN,5,ARN,18.0,60.0,1418103,SWE00139104,20.0,,,2.0,,,,,,28.5,507.0,,
ARN,5,ARN,18.0,60.0,1418104,SWE00139104,20.0,,,1.0,,,,,,27.1,547.2,,
ARN,5,ARN,18.0,60.0,1418105,SWE00139104,20.0,,,1.0,,,,,,27.3,422.9,,
ARN,5,ARN,18.0,60.0,1418106,SWE00139104,20.0,,,0.0,,,,,,23.8,403.0,,
ARN,5,ARN,18.0,60.0,1418107,SWE00139104,20.0,,,2.0,,,,,,44.2,597.9,,
ARN,5,ARN,18.0,60.0,1418108,SWE00139104,20.0,,,3.0,,,,,,33.5,739.9,,
ARN,5,ARN,18.0,60.0,1418109,SWE00139104,20.0,,,1.0,,,,,,49.6,453.9,,
ARN,5,ARN,18.0,60.0,1418110,SWE00139104,20.0,,,0.0,,,,,,20.2,489.6,,
ARN,5,ARN,18.0,60.0,1418111,SWE00139104,20.0,,,0.0,,,,,,24.1,550.9,,
ARN,5,ARN,18.0,60.0,1418112,SWE00139104,20.0,,,2.0,,,,,,27.2,668.2,,
ARN,5,ARN,18.0,60.0,1418113,SWE00139104,20.0,,,1.0,,,,,,29.8,512.5,,
ARN,5,ARN,18.0,60.0,1418114,SWE00139104,20.0,,,1.0,,,,,,44.1,601.5,,
ARN,5,ARN,18.0,60.0,1418115,SWE00139104,20.0,,,0.0,,,,,,21.1,486.8,,
ARN,5,ARN,18.0,60.0,1418116,SWE00139104,20.0,,,2.0,,,,,,32.1,573.3,,
ARN,5,ARN,18.0,60.0,1418117,SWE00139104,20.0,,,0.0,,,,,,17.1,436.0,,
ARN,5,ARN,18.0,60.0,1418118,SWE00139104,20.0,,,3.0,,,,,,34.2,684.4,,
ARN,5,ARN,18.0,60.0,1418119,SWE00139104,20.0,,,0.0,,,,,,22.1,621.8,,
ARN,5,ARN,18.0,60.0,1418120,SWE00139104,20.0,,,1.0,,,,,,49.5,529.2,,
ARN,5,ARN,18.0,60.0,1418121,SWE00139104,20.0,,,0.0,,,,,,23.5,515.9,,
ARN,5,ARN,18.0,60.0,1418122,SWE00139104,20.0,,,0.0,,,,,,21.5,532.0,,
ARN,5,ARN,18.0,60.0,1418123,SWE00139104,20.0,,,2.0,,,,,,38.1,461.8,,
ARN,5,ARN,18.0,60.0,1418124,SWE00139104,20.0,,,1.0,,,,,,25.5,381.6,,
ARN,5,ARN,18.0,60.0,1418125,SWE00139104,20.0,,,2.0,,,,,,53.2,525.7,,
ARN,5,ARN,18.0,60.0,1418126,SWE00139104,20.0,,,0.0,,,,,,16.6,599.3,,
ARN,5,ARN,18.0,60.0,1418127,SWE00139104,20.0,,,0.0,,,,,,23.5,519.7,,
ARN,5,ARN,18.0,60.0,1418128,SWE00139104,20.0,,,2.0,,,,,,39.0,723.5,,
ARN,5,ARN,18.0,60.0,1418129,SWE00139104,20.0,,,1.0,,,,,,40.5,649.8,,
ARN,5,ARN,18.0,60.0,1418130,SWE00139104,20.0,,,0.0,,,,,,18.5,535.0,,
ARN,5,ARN,18.0,60.0,1418131,SWE00139104,20.0,,,1.0,,,,,,39.3,581.8,,
ARN,5,ARN,18.0,60.0,1418132,SWE00139104,20.0,,,1.0,,,,,,27.0,561.8,,
ARN,5,ARN,18.0,60.0,1418133,SWE00139104,20.0,,,1.0,,,,,,29.3,574.2,,
ARN,5,ARN,18.0,60.0,1418134,SWE00139104,20.0,,,1.0,,,,,,27.6,604.9,,
ARN,5,ARN,18.0,60.0,1418135,SWE00139104,20.0,,,1.0,,,,,,36.7,598.2,,
ARN,5,ARN,18.0,60.0,1418136,SWE00139104,20.0,,,2.0,,,,,,40.2,786.1,,
ARN,5,ARN,18.0,60.0,1418137,SWE00139104,20.0,,,5.0,,,,,,34.2,688.6,,
ARN,5,ARN,18.0,60.0,1418138,SWE00139104,20.0,,,1.0,,,,,,29.5,607.6,,
ARN,5,ARN,18.0,60.0,1418139,SWE00139104,20.0,,,1.0,,,,,,34.8,542.3,,
ARN,5,ARN,18.0,60.0,1418140,SWE00139104,20.0,,,3.0,,,,,,52.2,879.3,,
JAX,0,JAX,-82.0,30.0,776406,US1FLDV0066,7.0,,,,,,,,,,1661.4,,
JAX,0,JAX,-82.0,30.0,776407,US1FLDV0066,7.0,,,,,,,,,,1318.8,,
JAX,0,JAX,-82.0,30.0,776408,US1FLDV0066,7.0,,,,,,,,,,1724.0,,
JAX,0,JAX,-82.0,30.0,776409,US1FLDV0066,7.0,,,,,,,,,,1560.4,,
JAX,0,JAX,-82.0,30.0,779008,US1FLBK0005,39.0,,,22.0,,,,,,79.5,1682.9,,
JAX,0,JAX,-82.0,30.0,779009,US1FLBK0005,39.0,,,9.0,,,,,,46.0,1110.2,,
JAX,0,JAX,-82.0,30.0,779010,US1FLBK0005,39.0,,,15.0,,,,,,106.2,1292.4,,
JAX,0,JAX,-82.0,30.0,779011,US1FLBK0005,39.0,,,25.0,,,,,,87.4,1947.2,,
JAX,0,JAX,-82.0,30.0,779012,US1FLBK0005,39.0,,,17.0,,,,,,91.9,1265.2,,
JAX,0,JAX,-82.0,30.0,779013,US1FLBK0005,39.0,,,17.0,,,,,,87.1,1556.8,,
JAX,0,JAX,-82.0,30.0,779014,US1FLBK0005,39.0,,,22.0,,,,,,99.1,1770.5,,
JAX,0,JAX,-82.0,30.0,779015,US1FLBK0005,39.0,,,19.0,,,,,,143.0,1732.0,,
JAX,0,JAX,-82.0,30.0,794592,US1FLBK0007,40.2,,,14.0,,,,,,59.7,1161.5,,
JAX,0,JAX,-82.0,30.0,794593,US1FLBK0007,40.2,,,16.0,,,,,,69.9,1452.8,,
JAX,0,JAX,-82.0,30.0,794594,US1FLBK0007,40.2,,,15.0,,,,,,111.8,1469.8,,
JAX,0,JAX,-82.0,30.0,794595,US1FLBK0007,40.2,,,14.0,,,,,,85.6,1297.0,,
JAX,0,JAX,-82.0,30.0,794596,US1FLBK0007,40.2,,,15.0,,,,,,137.2,1505.8,,
JAX,0,JAX,-82.0,30.0,807990,US1FLPT0012,29.9,,,9.0,,,,,,71.9,1056.8,,
JAX,0,JAX,-82.0,30.0,807991,US1FLPT0012,29.9,,,18.0,,,,,,71.9,1533.7,,
JAX,0,JAX,-82.0,30.0,809450,US1FLPT0007,3.0,,,9.0,,,,,,82.3,1078.6,,
JAX,0,JAX,-82.0,30.0,809451,US1FLPT0007,3.0,,,16.0,,,,,,120.9,1315.7,,
JAX,0,JAX,-82.0,30.0,809452,US1FLPT0007,3.0,,,16.0,,,,,,127.5,1569.8,,
JAX,0,JAX,-82.0,30.0,809453,US1FLPT0007,3.0,,,12.0,,,,,,93.7,1372.6,,
JAX,0,JAX,-82.0,30.0,809454,US1FLPT0007,3.0,,,9.0,,,,,,67.8,1157.9,,
JAX,0,JAX,-82.0,30.0,809455,US1FLPT0007,3.0,,,23.0,,,,,,255.3,1724.8,,
JAX,0,JAX,-82.0,30.0,809456,US1FLPT0007,3.0,,,12.0,,,,,,63.5,1226.2,,
JAX,0,JAX,-82.0,30.0,809457,US1FLPT0007,3.0,,,16.0,,,,,,67.3,1391.8,,
JAX,0,JAX,-82.0,30.0,809458,US1FLPT0007,3.0,,,22.0,,,,,,93.5,1647.0,,
JAX,0,JAX,-82.0,30.0,809459,US1FLPT0007,3.0,,,18.0,,,,,,77.5,1466.4,,
JAX,0,JAX,-82.0,30.0,864866,US1FLBK0003,40.2,,,17.0,,,,,,246.9,1623.7,,
JAX,0,JAX,-82.0,30.0,864867,US1FLBK0003,40.2,,,22.0,,,,,,98.0,1536.7,,
JAX,0,JAX,-82.0,30.0,864868,US1FLBK0003,40.2,,,18.0,,,,,,72.1,1565.0,,
JAX,0,JAX,-82.0,30.0,864869,US1FLBK0003,40.2,,,21.0,,,,,,69.6,1200.3,,
JAX,0,JAX,-82.0,30.0,864870,US1FLBK0003,40.2,,,18.0,,,,,,97.5,1540.7,,
JAX,0,JAX,-82.0,30.0,869580,US1FLAL0010,38.1,,,13.0,,,,,,86.6,1238.2,,
JAX,0,JAX,-82.0,30.0,869581,US1FLAL0010,38.1,,,15.0,,,,,,90.4,1265.3,,
JAX,0,JAX,-82.0,30.0,869582,US1FLAL0010,38.1,,,14.0,,,,,,87.6,1083.8,,
